event_id,session_id,user_id,event_time,event_type,product_id
12489,SESS_005744,142,2026-02-03 03:07:29,page_view,
12490,SESS_005744,142,2026-02-03 03:08:26,product_view,7
12491,SESS_005745,1196,2026-02-03 04:33:41,page_view,
12492,SESS_005745,1196,2026-02-03 04:35:40,product_view,31
12493,SESS_005746,535,2026-02-03 07:00:26,page_view,
12494,SESS_005746,535,2026-02-03 07:01:19,product_view,31
12495,SESS_005747,1318,2026-02-03 20:39:50,page_view,
12496,SESS_005747,1318,2026-02-03 20:40:44,product_view,29
12497,SESS_005747,1318,2026-02-03 20:43:34,add_to_cart,29
12498,SESS_005747,1318,2026-02-03 20:50:05,purchase,
12499,SESS_005748,205,2026-02-03 18:44:02,page_view,
12500,SESS_005748,205,2026-02-03 18:45:00,product_view,40
12501,SESS_005749,11,2026-02-03 00:14:49,page_view,
12502,SESS_005749,11,2026-02-03 00:15:22,product_view,12
12503,SESS_005749,11,2026-02-03 00:16:21,add_to_cart,12
12504,SESS_005750,412,2026-02-03 04:58:27,page_view,
12505,SESS_005750,412,2026-02-03 04:59:01,product_view,45
12506,SESS_005751,1083,2026-02-03 17:44:21,page_view,
12507,SESS_005751,1083,2026-02-03 17:46:06,product_view,5
12508,SESS_005751,1083,2026-02-03 17:48:09,add_to_cart,5
12509,SESS_005751,1083,2026-02-03 17:48:09,add_to_cart,40
12510,SESS_005752,1446,2026-02-03 18:15:24,page_view,
12511,SESS_005752,1446,2026-02-03 18:16:48,product_view,4
12512,SESS_005753,456,2026-02-03 02:19:21,page_view,
12513,SESS_005753,456,2026-02-03 02:21:02,product_view,8
12514,SESS_005754,1434,2026-02-04 21:10:56,page_view,
12515,SESS_005754,1434,2026-02-04 21:11:15,product_view,3
12516,SESS_005755,,2026-02-04 20:04:57,page_view,
12517,SESS_005755,,2026-02-04 20:05:57,product_view,22
12518,SESS_005756,,2026-02-04 16:37:33,page_view,
12519,SESS_005757,697,2026-02-04 20:37:46,page_view,
12520,SESS_005757,697,2026-02-04 20:37:58,product_view,39
12521,SESS_005757,697,2026-02-04 20:39:05,add_to_cart,39
12522,SESS_005757,697,2026-02-04 20:41:28,purchase,
12523,SESS_005758,1038,2026-02-03 22:26:02,page_view,
12524,SESS_005758,1038,2026-02-03 22:27:53,product_view,20
12525,SESS_005759,37,2026-02-04 14:05:07,page_view,
12526,SESS_005760,620,2026-02-04 12:46:31,page_view,
12527,SESS_005760,620,2026-02-04 12:47:32,product_view,14
12528,SESS_005761,296,2026-02-04 15:51:47,page_view,
12529,SESS_005761,296,2026-02-04 15:52:29,product_view,5
12530,SESS_005762,597,2026-02-04 19:30:57,page_view,
12531,SESS_005762,597,2026-02-04 19:32:05,product_view,46
12532,SESS_005763,126,2026-02-04 10:18:27,page_view,
12533,SESS_005763,126,2026-02-04 10:19:42,product_view,30
12534,SESS_005764,,2026-02-04 03:24:51,page_view,
12535,SESS_005764,,2026-02-04 03:25:28,product_view,18
12536,SESS_005764,,2026-02-04 03:27:41,add_to_cart,18
12537,SESS_005765,1363,2026-02-04 20:06:00,page_view,
12538,SESS_005765,1363,2026-02-04 20:07:18,product_view,23
12539,SESS_005766,1368,2026-02-04 21:35:00,page_view,
12540,SESS_005766,1368,2026-02-04 21:35:52,product_view,17
12541,SESS_005766,1368,2026-02-04 21:37:16,add_to_cart,17
12542,SESS_005767,455,2026-02-04 02:40:26,page_view,
12543,SESS_005767,455,2026-02-04 02:40:43,product_view,15
12544,SESS_005768,,2026-02-04 06:13:15,page_view,
12545,SESS_005768,,2026-02-04 06:13:41,product_view,19
12546,SESS_005769,222,2026-02-04 05:02:19,page_view,
12547,SESS_005769,222,2026-02-04 05:03:14,product_view,24
12548,SESS_005770,253,2026-02-04 09:02:17,page_view,
12549,SESS_005770,253,2026-02-04 09:04:06,product_view,14
12550,SESS_005770,253,2026-02-04 09:07:01,add_to_cart,14
12551,SESS_005771,1102,2026-02-04 19:28:44,page_view,
12552,SESS_005772,42,2026-02-04 06:10:20,page_view,
12553,SESS_005772,42,2026-02-04 06:11:48,product_view,17
12554,SESS_005773,1224,2026-02-04 13:36:54,page_view,
12555,SESS_005773,1224,2026-02-04 13:38:16,product_view,39
12556,SESS_005774,1007,2026-02-04 04:51:40,page_view,
12557,SESS_005774,1007,2026-02-04 04:52:10,product_view,44
12558,SESS_005775,1236,2026-02-04 05:12:39,page_view,
12559,SESS_005775,1236,2026-02-04 05:14:21,product_view,29
12560,SESS_005776,1102,2026-02-04 08:36:41,page_view,
12561,SESS_005776,1102,2026-02-04 08:37:37,product_view,33
12562,SESS_005776,1102,2026-02-04 08:38:58,add_to_cart,33
12563,SESS_005777,874,2026-02-04 08:41:30,page_view,
12564,SESS_005777,874,2026-02-04 08:43:01,product_view,5
12565,SESS_005778,682,2026-02-04 03:59:10,page_view,
12566,SESS_005778,682,2026-02-04 04:00:51,product_view,15
12567,SESS_005779,,2026-02-04 07:33:36,page_view,
12568,SESS_005779,,2026-02-04 07:34:32,product_view,23
12569,SESS_005780,1024,2026-02-04 17:44:02,page_view,
12570,SESS_005780,1024,2026-02-04 17:44:38,product_view,5
12571,SESS_005780,1024,2026-02-04 17:46:01,add_to_cart,5
12572,SESS_005781,496,2026-02-04 09:06:41,page_view,
12573,SESS_005781,496,2026-02-04 09:07:02,product_view,10
12574,SESS_005781,496,2026-02-04 09:07:50,add_to_cart,10
12575,SESS_005782,874,2026-02-04 07:50:47,page_view,
12576,SESS_005782,874,2026-02-04 07:51:23,product_view,4
12577,SESS_005783,960,2026-02-04 16:49:20,page_view,
12578,SESS_005783,960,2026-02-04 16:51:01,product_view,37
12579,SESS_005783,960,2026-02-04 16:54:21,add_to_cart,37
12580,SESS_005784,541,2026-02-04 01:07:12,page_view,
12581,SESS_005784,541,2026-02-04 01:08:16,product_view,38
12582,SESS_005784,541,2026-02-04 01:10:26,add_to_cart,38
12583,SESS_005785,361,2026-02-04 20:50:51,page_view,
12584,SESS_005785,361,2026-02-04 20:52:11,product_view,46
12585,SESS_005786,32,2026-02-05 19:16:19,page_view,
12586,SESS_005786,32,2026-02-05 19:17:53,product_view,15
12587,SESS_005787,1134,2026-02-05 11:27:04,page_view,
12588,SESS_005788,32,2026-02-05 21:22:50,page_view,
12589,SESS_005788,32,2026-02-05 21:23:11,product_view,22
12590,SESS_005788,32,2026-02-05 21:24:06,add_to_cart,22
12591,SESS_005788,32,2026-02-05 21:24:06,add_to_cart,15
12592,SESS_005789,1247,2026-02-05 06:40:08,page_view,
12593,SESS_005789,1247,2026-02-05 06:41:32,product_view,4
12594,SESS_005790,752,2026-02-05 07:33:42,page_view,
12595,SESS_005790,752,2026-02-05 07:34:18,product_view,18
12596,SESS_005790,752,2026-02-05 07:36:09,add_to_cart,18
12597,SESS_005790,752,2026-02-05 07:36:09,add_to_cart,40
12598,SESS_005790,752,2026-02-05 07:41:36,purchase,
12599,SESS_005791,409,2026-02-05 03:22:06,page_view,
12600,SESS_005792,1120,2026-02-05 16:09:01,page_view,
12601,SESS_005792,1120,2026-02-05 16:10:56,product_view,1
12602,SESS_005793,496,2026-02-05 09:16:03,page_view,
12603,SESS_005794,80,2026-02-05 12:25:50,page_view,
12604,SESS_005794,80,2026-02-05 12:27:11,product_view,38
12605,SESS_005794,80,2026-02-05 12:29:55,add_to_cart,38
12606,SESS_005795,1097,2026-02-05 16:02:26,page_view,
12607,SESS_005795,1097,2026-02-05 16:04:07,product_view,25
12608,SESS_005796,,2026-02-04 22:41:21,page_view,
12609,SESS_005796,,2026-02-04 22:42:57,product_view,47
12610,SESS_005797,543,2026-02-05 21:27:43,page_view,
12611,SESS_005797,543,2026-02-05 21:28:33,product_view,14
12612,SESS_005798,,2026-02-05 07:11:29,page_view,
12613,SESS_005798,,2026-02-05 07:11:51,product_view,15
12614,SESS_005799,280,2026-02-05 14:13:57,page_view,
12615,SESS_005799,280,2026-02-05 14:15:37,product_view,2
12616,SESS_005800,,2026-02-06 18:54:59,page_view,
12617,SESS_005801,764,2026-02-06 16:54:55,page_view,
12618,SESS_005802,970,2026-02-06 15:09:46,page_view,
12619,SESS_005803,1007,2026-02-06 01:38:30,page_view,
12620,SESS_005803,1007,2026-02-06 01:39:56,product_view,23
12621,SESS_005803,1007,2026-02-06 01:43:22,add_to_cart,23
12622,SESS_005804,491,2026-02-06 18:18:00,page_view,
12623,SESS_005805,169,2026-02-06 06:16:24,page_view,
12624,SESS_005806,904,2026-02-06 12:47:33,page_view,
12625,SESS_005807,127,2026-02-06 09:00:06,page_view,
12626,SESS_005807,127,2026-02-06 09:01:34,product_view,11
12627,SESS_005808,350,2026-02-06 12:56:30,page_view,
12628,SESS_005808,350,2026-02-06 12:57:54,product_view,5
12629,SESS_005809,26,2026-02-06 08:00:11,page_view,
12630,SESS_005809,26,2026-02-06 08:02:09,product_view,16
12631,SESS_005809,26,2026-02-06 08:04:46,add_to_cart,16
12632,SESS_005809,26,2026-02-06 08:10:21,purchase,
12633,SESS_005810,1389,2026-02-06 16:27:30,page_view,
12634,SESS_005810,1389,2026-02-06 16:28:44,product_view,30
12635,SESS_005811,486,2026-02-06 01:43:02,page_view,
12636,SESS_005812,707,2026-02-06 21:40:29,page_view,
12637,SESS_005812,707,2026-02-06 21:41:35,product_view,27
12638,SESS_005813,,2026-02-06 07:31:06,page_view,
12639,SESS_005813,,2026-02-06 07:31:24,product_view,46
12640,SESS_005813,,2026-02-06 07:32:06,add_to_cart,46
12641,SESS_005814,1391,2026-02-06 10:11:49,page_view,
12642,SESS_005814,1391,2026-02-06 10:12:38,product_view,32
12643,SESS_005815,844,2026-02-06 15:26:01,page_view,
12644,SESS_005815,844,2026-02-06 15:27:03,product_view,18
12645,SESS_005816,142,2026-02-05 22:23:35,page_view,
12646,SESS_005816,142,2026-02-05 22:23:55,product_view,43
12647,SESS_005817,1186,2026-02-06 02:05:58,page_view,
12648,SESS_005817,1186,2026-02-06 02:07:21,product_view,5
12649,SESS_005817,1186,2026-02-06 02:09:28,add_to_cart,5
12650,SESS_005817,1186,2026-02-06 02:09:28,add_to_cart,48
12651,SESS_005817,1186,2026-02-06 02:12:38,purchase,
12652,SESS_005818,969,2026-02-06 00:36:24,page_view,
12653,SESS_005818,969,2026-02-06 00:37:34,product_view,7
12654,SESS_005819,219,2026-02-06 05:05:13,page_view,
12655,SESS_005819,219,2026-02-06 05:05:30,product_view,5
12656,SESS_005819,219,2026-02-06 05:06:19,add_to_cart,5
12657,SESS_005819,219,2026-02-06 05:09:55,purchase,
12658,SESS_005820,40,2026-02-06 21:46:43,page_view,
12659,SESS_005820,40,2026-02-06 21:48:07,product_view,34
12660,SESS_005821,1247,2026-02-06 04:42:25,page_view,
12661,SESS_005821,1247,2026-02-06 04:43:11,product_view,18
12662,SESS_005822,92,2026-02-06 03:40:20,page_view,
12663,SESS_005822,92,2026-02-06 03:40:43,product_view,43
12664,SESS_005823,1077,2026-02-06 03:14:36,page_view,
12665,SESS_005823,1077,2026-02-06 03:14:46,product_view,45
12666,SESS_005824,,2026-02-06 05:59:48,page_view,
12667,SESS_005825,41,2026-02-06 15:12:07,page_view,
12668,SESS_005825,41,2026-02-06 15:13:45,product_view,20
12669,SESS_005826,1001,2026-02-06 12:39:36,page_view,
12670,SESS_005826,1001,2026-02-06 12:39:51,product_view,37
12671,SESS_005826,1001,2026-02-06 12:41:39,add_to_cart,37
12672,SESS_005826,1001,2026-02-06 12:41:39,add_to_cart,33
12673,SESS_005827,1016,2026-02-07 14:17:49,page_view,
12674,SESS_005827,1016,2026-02-07 14:19:10,product_view,1
12675,SESS_005828,1177,2026-02-07 02:58:05,page_view,
12676,SESS_005829,477,2026-02-07 18:12:59,page_view,
12677,SESS_005829,477,2026-02-07 18:13:22,product_view,44
12678,SESS_005830,83,2026-02-07 06:34:10,page_view,
12679,SESS_005830,83,2026-02-07 06:35:01,product_view,16
12680,SESS_005831,1086,2026-02-06 23:09:29,page_view,
12681,SESS_005831,1086,2026-02-06 23:10:34,product_view,35
12682,SESS_005832,,2026-02-07 19:48:50,page_view,
12683,SESS_005833,,2026-02-07 19:55:52,page_view,
12684,SESS_005833,,2026-02-07 19:57:18,product_view,1
12685,SESS_005834,945,2026-02-07 02:55:58,page_view,
12686,SESS_005834,945,2026-02-07 02:57:02,product_view,21
12687,SESS_005834,945,2026-02-07 02:58:41,add_to_cart,21
12688,SESS_005834,945,2026-02-07 02:58:41,add_to_cart,12
12689,SESS_005834,945,2026-02-07 03:01:33,purchase,
12690,SESS_005835,1392,2026-02-07 05:05:38,page_view,
12691,SESS_005835,1392,2026-02-07 05:06:10,product_view,10
12692,SESS_005835,1392,2026-02-07 05:07:21,add_to_cart,10
12693,SESS_005835,1392,2026-02-07 05:07:21,add_to_cart,20
12694,SESS_005835,1392,2026-02-07 05:10:08,purchase,
12695,SESS_005836,954,2026-02-07 15:15:22,page_view,
12696,SESS_005836,954,2026-02-07 15:16:57,product_view,35
12697,SESS_005837,1137,2026-02-07 03:57:51,page_view,
12698,SESS_005837,1137,2026-02-07 03:58:28,product_view,13
12699,SESS_005837,1137,2026-02-07 03:59:31,add_to_cart,13
12700,SESS_005838,674,2026-02-07 01:54:18,page_view,
12701,SESS_005838,674,2026-02-07 01:55:40,product_view,3
12702,SESS_005839,683,2026-02-07 04:25:40,page_view,
12703,SESS_005839,683,2026-02-07 04:26:04,product_view,15
12704,SESS_005840,1210,2026-02-07 20:09:52,page_view,
12705,SESS_005841,611,2026-02-07 07:32:09,page_view,
12706,SESS_005841,611,2026-02-07 07:32:35,product_view,2
12707,SESS_005841,611,2026-02-07 07:34:42,add_to_cart,2
12708,SESS_005842,1085,2026-02-07 17:47:32,page_view,
12709,SESS_005843,309,2026-02-07 19:37:20,page_view,
12710,SESS_005844,384,2026-02-07 13:32:13,page_view,
12711,SESS_005845,907,2026-02-07 05:06:09,page_view,
12712,SESS_005845,907,2026-02-07 05:08:06,product_view,15
12713,SESS_005846,1496,2026-02-06 23:41:23,page_view,
12714,SESS_005847,431,2026-02-06 22:56:10,page_view,
12715,SESS_005847,431,2026-02-06 22:57:22,product_view,28
12716,SESS_005848,621,2026-02-07 14:38:18,page_view,
12717,SESS_005848,621,2026-02-07 14:39:34,product_view,32
12718,SESS_005849,543,2026-02-07 13:08:55,page_view,
12719,SESS_005849,543,2026-02-07 13:09:33,product_view,15
12720,SESS_005849,543,2026-02-07 13:11:25,add_to_cart,15
12721,SESS_005850,918,2026-02-07 22:15:28,page_view,
12722,SESS_005851,1147,2026-02-06 23:36:08,page_view,
12723,SESS_005851,1147,2026-02-06 23:37:34,product_view,44
12724,SESS_005852,1043,2026-02-07 03:45:28,page_view,
12725,SESS_005852,1043,2026-02-07 03:46:45,product_view,48
12726,SESS_005853,1078,2026-02-07 10:24:58,page_view,
12727,SESS_005853,1078,2026-02-07 10:26:17,product_view,37
12728,SESS_005854,455,2026-02-07 19:24:29,page_view,
12729,SESS_005854,455,2026-02-07 19:25:37,product_view,8
12730,SESS_005855,127,2026-02-08 14:10:27,page_view,
12731,SESS_005856,,2026-02-08 01:44:01,page_view,
12732,SESS_005856,,2026-02-08 01:45:32,product_view,45
12733,SESS_005857,816,2026-02-08 05:38:48,page_view,
12734,SESS_005858,516,2026-02-08 07:32:25,page_view,
12735,SESS_005859,955,2026-02-08 00:06:26,page_view,
12736,SESS_005860,827,2026-02-08 18:47:14,page_view,
12737,SESS_005860,827,2026-02-08 18:49:11,product_view,33
12738,SESS_005860,827,2026-02-08 18:51:24,add_to_cart,33
12739,SESS_005861,223,2026-02-08 05:59:24,page_view,
12740,SESS_005861,223,2026-02-08 06:01:07,product_view,1
12741,SESS_005861,223,2026-02-08 06:04:11,add_to_cart,1
12742,SESS_005862,1320,2026-02-08 09:01:01,page_view,
12743,SESS_005862,1320,2026-02-08 09:02:52,product_view,13
12744,SESS_005863,,2026-02-08 05:48:35,page_view,
12745,SESS_005863,,2026-02-08 05:48:46,product_view,24
12746,SESS_005863,,2026-02-08 05:49:41,add_to_cart,24
12747,SESS_005864,380,2026-02-08 01:25:40,page_view,
12748,SESS_005864,380,2026-02-08 01:27:21,product_view,45
12749,SESS_005865,874,2026-02-08 19:10:39,page_view,
12750,SESS_005865,874,2026-02-08 19:12:22,product_view,40
12751,SESS_005866,1423,2026-02-08 16:44:55,page_view,
12752,SESS_005866,1423,2026-02-08 16:45:22,product_view,42
12753,SESS_005866,1423,2026-02-08 16:47:13,add_to_cart,42
12754,SESS_005866,1423,2026-02-08 16:51:48,purchase,
12755,SESS_005867,1417,2026-02-08 15:40:54,page_view,
12756,SESS_005867,1417,2026-02-08 15:42:17,product_view,3
12757,SESS_005867,1417,2026-02-08 15:44:43,add_to_cart,3
12758,SESS_005868,339,2026-02-08 00:04:55,page_view,
12759,SESS_005868,339,2026-02-08 00:06:14,product_view,25
12760,SESS_005868,339,2026-02-08 00:08:57,add_to_cart,25
12761,SESS_005869,797,2026-02-08 18:40:25,page_view,
12762,SESS_005870,1422,2026-02-08 06:33:33,page_view,
12763,SESS_005870,1422,2026-02-08 06:34:18,product_view,8
12764,SESS_005871,,2026-02-08 08:32:23,page_view,
12765,SESS_005871,,2026-02-08 08:32:54,product_view,12
12766,SESS_005871,,2026-02-08 08:34:16,add_to_cart,12
12767,SESS_005872,851,2026-02-08 21:18:14,page_view,
12768,SESS_005872,851,2026-02-08 21:19:27,product_view,33
12769,SESS_005872,851,2026-02-08 21:21:28,add_to_cart,33
12770,SESS_005872,851,2026-02-08 21:21:28,add_to_cart,9
12771,SESS_005873,1355,2026-02-08 03:47:25,page_view,
12772,SESS_005873,1355,2026-02-08 03:49:21,product_view,8
12773,SESS_005873,1355,2026-02-08 03:52:54,add_to_cart,8
12774,SESS_005874,1491,2026-02-08 19:24:56,page_view,
12775,SESS_005875,384,2026-02-08 07:20:27,page_view,
12776,SESS_005875,384,2026-02-08 07:21:26,product_view,15
12777,SESS_005875,384,2026-02-08 07:23:44,add_to_cart,15
12778,SESS_005875,384,2026-02-08 07:29:45,purchase,
12779,SESS_005876,859,2026-02-08 20:33:07,page_view,
12780,SESS_005876,859,2026-02-08 20:33:20,product_view,45
12781,SESS_005877,564,2026-02-08 19:14:09,page_view,
12782,SESS_005878,1037,2026-02-08 11:06:15,page_view,
12783,SESS_005878,1037,2026-02-08 11:06:54,product_view,42
12784,SESS_005879,1003,2026-02-08 14:46:47,page_view,
12785,SESS_005879,1003,2026-02-08 14:47:51,product_view,26
12786,SESS_005879,1003,2026-02-08 14:50:45,add_to_cart,26
12787,SESS_005879,1003,2026-02-08 14:50:45,add_to_cart,6
12788,SESS_005880,653,2026-02-07 22:35:56,page_view,
12789,SESS_005881,,2026-02-08 16:13:45,page_view,
12790,SESS_005882,,2026-02-08 14:10:25,page_view,
12791,SESS_005882,,2026-02-08 14:11:35,product_view,8
12792,SESS_005883,1228,2026-02-08 11:29:11,page_view,
12793,SESS_005883,1228,2026-02-08 11:30:42,product_view,38
12794,SESS_005884,360,2026-02-08 03:27:01,page_view,
12795,SESS_005884,360,2026-02-08 03:27:18,product_view,6
12796,SESS_005884,360,2026-02-08 03:29:04,add_to_cart,6
12797,SESS_005884,360,2026-02-08 03:31:58,purchase,
12798,SESS_005885,455,2026-02-08 20:00:03,page_view,
12799,SESS_005886,820,2026-02-08 03:44:14,page_view,
12800,SESS_005886,820,2026-02-08 03:45:27,product_view,12
12801,SESS_005886,820,2026-02-08 03:47:27,add_to_cart,12
12802,SESS_005887,1379,2026-02-08 00:45:00,page_view,
12803,SESS_005887,1379,2026-02-08 00:45:13,product_view,26
12804,SESS_005888,976,2026-02-08 21:31:49,page_view,
12805,SESS_005888,976,2026-02-08 21:31:59,product_view,25
12806,SESS_005888,976,2026-02-08 21:32:34,add_to_cart,25
12807,SESS_005889,630,2026-02-08 01:08:16,page_view,
12808,SESS_005889,630,2026-02-08 01:08:42,product_view,47
12809,SESS_005890,350,2026-02-07 22:50:12,page_view,
12810,SESS_005891,46,2026-02-08 17:19:52,page_view,
12811,SESS_005892,133,2026-02-08 04:13:06,page_view,
12812,SESS_005892,133,2026-02-08 04:13:43,product_view,46
12813,SESS_005893,813,2026-02-08 00:17:52,page_view,
12814,SESS_005893,813,2026-02-08 00:18:51,product_view,46
12815,SESS_005894,1025,2026-02-08 04:28:01,page_view,
12816,SESS_005894,1025,2026-02-08 04:29:04,product_view,33
12817,SESS_005894,1025,2026-02-08 04:32:07,add_to_cart,33
12818,SESS_005894,1025,2026-02-08 04:32:07,add_to_cart,44
12819,SESS_005895,840,2026-02-09 06:17:27,page_view,
12820,SESS_005896,1168,2026-02-09 02:18:43,page_view,
12821,SESS_005896,1168,2026-02-09 02:19:26,product_view,3
12822,SESS_005897,840,2026-02-09 18:22:50,page_view,
12823,SESS_005897,840,2026-02-09 18:23:37,product_view,40
12824,SESS_005898,1346,2026-02-09 19:45:13,page_view,
12825,SESS_005898,1346,2026-02-09 19:45:49,product_view,7
12826,SESS_005898,1346,2026-02-09 19:47:37,add_to_cart,7
12827,SESS_005899,804,2026-02-09 09:20:54,page_view,
12828,SESS_005899,804,2026-02-09 09:22:06,product_view,44
12829,SESS_005900,181,2026-02-09 08:03:22,page_view,
12830,SESS_005900,181,2026-02-09 08:03:45,product_view,48
12831,SESS_005901,161,2026-02-09 15:34:33,page_view,
12832,SESS_005901,161,2026-02-09 15:35:24,product_view,10
12833,SESS_005902,1043,2026-02-09 21:43:03,page_view,
12834,SESS_005903,960,2026-02-09 06:18:04,page_view,
12835,SESS_005903,960,2026-02-09 06:19:05,product_view,44
12836,SESS_005904,1417,2026-02-09 04:59:57,page_view,
12837,SESS_005905,,2026-02-09 12:39:36,page_view,
12838,SESS_005905,,2026-02-09 12:40:08,product_view,46
12839,SESS_005906,278,2026-02-09 03:11:37,page_view,
12840,SESS_005906,278,2026-02-09 03:12:30,product_view,47
12841,SESS_005907,,2026-02-09 03:37:20,page_view,
12842,SESS_005908,1115,2026-02-09 04:12:29,page_view,
12843,SESS_005909,457,2026-02-09 07:59:30,page_view,
12844,SESS_005910,1050,2026-02-08 22:31:24,page_view,
12845,SESS_005910,1050,2026-02-08 22:31:35,product_view,21
12846,SESS_005910,1050,2026-02-08 22:33:05,add_to_cart,21
12847,SESS_005911,411,2026-02-09 17:40:09,page_view,
12848,SESS_005911,411,2026-02-09 17:41:44,product_view,13
12849,SESS_005911,411,2026-02-09 17:44:41,add_to_cart,13
12850,SESS_005912,672,2026-02-09 11:27:06,page_view,
12851,SESS_005912,672,2026-02-09 11:28:52,product_view,20
12852,SESS_005913,1436,2026-02-08 23:44:54,page_view,
12853,SESS_005913,1436,2026-02-08 23:46:03,product_view,11
12854,SESS_005914,,2026-02-09 10:33:15,page_view,
12855,SESS_005914,,2026-02-09 10:33:26,product_view,5
12856,SESS_005915,512,2026-02-09 06:17:24,page_view,
12857,SESS_005915,512,2026-02-09 06:19:05,product_view,6
12858,SESS_005916,1119,2026-02-09 09:03:14,page_view,
12859,SESS_005916,1119,2026-02-09 09:03:59,product_view,5
12860,SESS_005916,1119,2026-02-09 09:06:15,add_to_cart,5
12861,SESS_005916,1119,2026-02-09 09:06:15,add_to_cart,9
12862,SESS_005916,1119,2026-02-09 09:11:18,purchase,
12863,SESS_005917,403,2026-02-09 10:12:45,page_view,
12864,SESS_005917,403,2026-02-09 10:13:05,product_view,20
12865,SESS_005918,1043,2026-02-09 06:15:15,page_view,
12866,SESS_005918,1043,2026-02-09 06:16:59,product_view,35
12867,SESS_005919,,2026-02-08 22:58:31,page_view,
12868,SESS_005919,,2026-02-08 23:00:29,product_view,22
12869,SESS_005920,326,2026-02-10 00:43:51,page_view,
12870,SESS_005921,,2026-02-09 23:50:24,page_view,
12871,SESS_005921,,2026-02-09 23:52:19,product_view,26
12872,SESS_005922,,2026-02-10 06:44:24,page_view,
12873,SESS_005923,,2026-02-10 03:42:02,page_view,
12874,SESS_005923,,2026-02-10 03:42:18,product_view,46
12875,SESS_005924,563,2026-02-10 15:08:01,page_view,
12876,SESS_005925,1107,2026-02-10 13:50:40,page_view,
12877,SESS_005926,697,2026-02-10 14:55:43,page_view,
12878,SESS_005926,697,2026-02-10 14:57:12,product_view,5
12879,SESS_005927,1480,2026-02-10 14:51:09,page_view,
12880,SESS_005927,1480,2026-02-10 14:51:55,product_view,46
12881,SESS_005927,1480,2026-02-10 14:53:51,add_to_cart,46
12882,SESS_005927,1480,2026-02-10 14:53:51,add_to_cart,31
12883,SESS_005928,541,2026-02-10 07:36:10,page_view,
12884,SESS_005929,776,2026-02-09 22:40:43,page_view,
12885,SESS_005930,1221,2026-02-10 08:51:27,page_view,
12886,SESS_005930,1221,2026-02-10 08:52:41,product_view,20
12887,SESS_005931,477,2026-02-10 21:30:40,page_view,
12888,SESS_005932,516,2026-02-10 00:20:27,page_view,
12889,SESS_005932,516,2026-02-10 00:22:22,product_view,24
12890,SESS_005933,,2026-02-10 01:15:22,page_view,
12891,SESS_005934,270,2026-02-10 10:41:37,page_view,
12892,SESS_005934,270,2026-02-10 10:43:23,product_view,35
12893,SESS_005935,201,2026-02-10 13:07:18,page_view,
12894,SESS_005935,201,2026-02-10 13:07:47,product_view,36
12895,SESS_005935,201,2026-02-10 13:09:07,add_to_cart,36
12896,SESS_005935,201,2026-02-10 13:09:07,add_to_cart,7
12897,SESS_005936,1182,2026-02-10 11:18:06,page_view,
12898,SESS_005936,1182,2026-02-10 11:19:43,product_view,20
12899,SESS_005937,409,2026-02-10 13:37:02,page_view,
12900,SESS_005938,863,2026-02-10 05:02:32,page_view,
12901,SESS_005938,863,2026-02-10 05:03:10,product_view,6
12902,SESS_005939,598,2026-02-10 07:48:01,page_view,
12903,SESS_005939,598,2026-02-10 07:49:24,product_view,33
12904,SESS_005940,1232,2026-02-09 23:15:32,page_view,
12905,SESS_005940,1232,2026-02-09 23:16:32,product_view,21
12906,SESS_005940,1232,2026-02-09 23:18:08,add_to_cart,21
12907,SESS_005941,,2026-02-09 22:16:50,page_view,
12908,SESS_005941,,2026-02-09 22:18:48,product_view,6
12909,SESS_005941,,2026-02-09 22:20:56,add_to_cart,6
12910,SESS_005941,,2026-02-09 22:20:56,add_to_cart,11
12911,SESS_005942,679,2026-02-10 00:45:16,page_view,
12912,SESS_005942,679,2026-02-10 00:45:27,product_view,33
12913,SESS_005943,1149,2026-02-10 18:14:26,page_view,
12914,SESS_005944,236,2026-02-10 14:00:12,page_view,
12915,SESS_005944,236,2026-02-10 14:02:01,product_view,1
12916,SESS_005945,492,2026-02-10 03:37:44,page_view,
12917,SESS_005945,492,2026-02-10 03:39:31,product_view,9
12918,SESS_005946,,2026-02-10 04:38:53,page_view,
12919,SESS_005946,,2026-02-10 04:40:01,product_view,38
12920,SESS_005947,,2026-02-10 16:45:36,page_view,
12921,SESS_005947,,2026-02-10 16:46:36,product_view,8
12922,SESS_005947,,2026-02-10 16:48:34,add_to_cart,8
12923,SESS_005947,,2026-02-10 16:48:34,add_to_cart,13
12924,SESS_005948,172,2026-02-10 19:19:29,page_view,
12925,SESS_005948,172,2026-02-10 19:21:15,product_view,44
12926,SESS_005948,172,2026-02-10 19:23:16,add_to_cart,44
12927,SESS_005948,172,2026-02-10 19:27:02,purchase,
12928,SESS_005949,959,2026-02-10 01:47:28,page_view,
12929,SESS_005949,959,2026-02-10 01:48:19,product_view,36
12930,SESS_005950,215,2026-02-10 04:29:48,page_view,
12931,SESS_005950,215,2026-02-10 04:31:47,product_view,44
12932,SESS_005950,215,2026-02-10 04:34:24,add_to_cart,44
12933,SESS_005950,215,2026-02-10 04:38:15,purchase,
12934,SESS_005951,1059,2026-02-10 05:44:03,page_view,
12935,SESS_005951,1059,2026-02-10 05:44:26,product_view,25
12936,SESS_005952,882,2026-02-11 19:52:16,page_view,
